Date,Close,Market_Close,lag_1,lag_2,lag_3,market_lag_1,market_lag_2,market_lag_3
2024-03-14,162.5,5150.47998046875,169.47999572753906,177.5399932861328,177.77000427246094,5165.31005859375,5175.27001953125,5117.93994140625
2024-03-15,163.57000732421875,5117.08984375,162.5,169.47999572753906,177.5399932861328,5150.47998046875,5165.31005859375,5175.27001953125
2024-03-18,173.8000030517578,5149.419921875,163.57000732421875,162.5,169.47999572753906,5117.08984375,5150.47998046875,5165.31005859375
2024-03-19,171.32000732421875,5178.509765625,173.8000030517578,163.57000732421875,162.5,5149.419921875,5117.08984375,5150.47998046875
2024-03-20,175.66000366210938,5224.6201171875,171.32000732421875,173.8000030517578,163.57000732421875,5178.509765625,5149.419921875,5117.08984375
2024-03-21,172.82000732421875,5241.52978515625,175.66000366210938,171.32000732421875,173.8000030517578,5224.6201171875,5178.509765625,5149.419921875
2024-03-22,170.8300018310547,5234.18017578125,172.82000732421875,175.66000366210938,171.32000732421875,5241.52978515625,5224.6201171875,5178.509765625
2024-03-25,172.6300048828125,5218.18994140625,170.8300018310547,172.82000732421875,175.66000366210938,5234.18017578125,5241.52978515625,5224.6201171875
2024-03-26,177.6699981689453,5203.580078125,172.6300048828125,170.8300018310547,172.82000732421875,5218.18994140625,5234.18017578125,5241.52978515625
2024-03-27,179.8300018310547,5248.490234375,177.6699981689453,172.6300048828125,170.8300018310547,5203.580078125,5218.18994140625,5234.18017578125
2024-03-28,175.7899932861328,5254.35009765625,179.8300018310547,177.6699981689453,172.6300048828125,5248.490234375,5203.580078125,5218.18994140625
2024-04-01,175.22000122070312,5243.77001953125,175.7899932861328,179.8300018310547,177.6699981689453,5254.35009765625,5248.490234375,5203.580078125
2024-04-02,166.6300048828125,5205.81005859375,175.22000122070312,175.7899932861328,179.8300018310547,5243.77001953125,5254.35009765625,5248.490234375
2024-04-03,168.3800048828125,5211.490234375,166.6300048828125,175.22000122070312,175.7899932861328,5205.81005859375,5243.77001953125,5254.35009765625
2024-04-04,171.11000061035156,5147.2099609375,168.3800048828125,166.6300048828125,175.22000122070312,5211.490234375,5205.81005859375,5243.77001953125
2024-04-05,164.89999389648438,5204.33984375,171.11000061035156,168.3800048828125,166.6300048828125,5147.2099609375,5211.490234375,5205.81005859375
2024-04-08,172.97999572753906,5202.39013671875,164.89999389648438,171.11000061035156,168.3800048828125,5204.33984375,5147.2099609375,5211.490234375
2024-04-09,176.8800048828125,5209.91015625,172.97999572753906,164.89999389648438,171.11000061035156,5202.39013671875,5204.33984375,5147.2099609375
2024-04-10,171.75999450683594,5160.64013671875,176.8800048828125,172.97999572753906,164.89999389648438,5209.91015625,5202.39013671875,5204.33984375
2024-04-11,174.60000610351562,5199.06005859375,171.75999450683594,176.8800048828125,172.97999572753906,5160.64013671875,5209.91015625,5202.39013671875
2024-04-12,171.0500030517578,5123.41015625,174.60000610351562,171.75999450683594,176.8800048828125,5199.06005859375,5160.64013671875,5209.91015625
2024-04-15,161.47999572753906,5061.81982421875,171.0500030517578,174.60000610351562,171.75999450683594,5123.41015625,5199.06005859375,5160.64013671875
2024-04-16,157.11000061035156,5051.41015625,161.47999572753906,171.0500030517578,174.60000610351562,5061.81982421875,5123.41015625,5199.06005859375
2024-04-17,155.4499969482422,5022.2099609375,157.11000061035156,161.47999572753906,171.0500030517578,5051.41015625,5061.81982421875,5123.41015625
2024-04-18,149.92999267578125,5011.1201171875,155.4499969482422,157.11000061035156,161.47999572753906,5022.2099609375,5051.41015625,5061.81982421875
2024-04-19,147.0500030517578,4967.22998046875,149.92999267578125,155.4499969482422,157.11000061035156,5011.1201171875,5022.2099609375,5051.41015625
2024-04-22,142.0500030517578,5010.60009765625,147.0500030517578,149.92999267578125,155.4499969482422,4967.22998046875,5011.1201171875,5022.2099609375
2024-04-23,144.67999267578125,5070.5498046875,142.0500030517578,147.0500030517578,149.92999267578125,5010.60009765625,4967.22998046875,5011.1201171875
2024-04-24,162.1300048828125,5071.6298828125,144.67999267578125,142.0500030517578,147.0500030517578,5070.5498046875,5010.60009765625,4967.22998046875
2024-04-25,170.17999267578125,5048.419921875,162.1300048828125,144.67999267578125,142.0500030517578,5071.6298828125,5070.5498046875,5010.60009765625
2024-04-26,168.2899932861328,5099.9599609375,170.17999267578125,162.1300048828125,144.67999267578125,5048.419921875,5071.6298828125,5070.5498046875
2024-04-29,194.0500030517578,5116.169921875,168.2899932861328,170.17999267578125,162.1300048828125,5099.9599609375,5048.419921875,5071.6298828125
2024-04-30,183.27999877929688,5035.68994140625,194.0500030517578,168.2899932861328,170.17999267578125,5116.169921875,5099.9599609375,5048.419921875
2024-05-01,179.99000549316406,5018.39013671875,183.27999877929688,194.0500030517578,168.2899932861328,5035.68994140625,5116.169921875,5099.9599609375
2024-05-02,180.00999450683594,5064.2001953125,179.99000549316406,183.27999877929688,194.0500030517578,5018.39013671875,5035.68994140625,5116.169921875
2024-05-03,181.19000244140625,5127.7900390625,180.00999450683594,179.99000549316406,183.27999877929688,5064.2001953125,5018.39013671875,5035.68994140625
2024-05-06,184.75999450683594,5180.740234375,181.19000244140625,180.00999450683594,179.99000549316406,5127.7900390625,5064.2001953125,5018.39013671875
2024-05-07,177.80999755859375,5187.7001953125,184.75999450683594,181.19000244140625,180.00999450683594,5180.740234375,5127.7900390625,5064.2001953125
2024-05-08,174.72000122070312,5187.669921875,177.80999755859375,184.75999450683594,181.19000244140625,5187.7001953125,5180.740234375,5127.7900390625
2024-05-09,171.97000122070312,5214.080078125,174.72000122070312,177.80999755859375,184.75999450683594,5187.669921875,5187.7001953125,5180.740234375
2024-05-10,168.47000122070312,5222.68017578125,171.97000122070312,174.72000122070312,177.80999755859375,5214.080078125,5187.669921875,5187.7001953125
2024-05-13,171.88999938964844,5221.419921875,168.47000122070312,171.97000122070312,174.72000122070312,5222.68017578125,5214.080078125,5187.669921875
2024-05-14,177.5500030517578,5246.68017578125,171.88999938964844,168.47000122070312,171.97000122070312,5221.419921875,5222.68017578125,5214.080078125
2024-05-15,173.99000549316406,5308.14990234375,177.5500030517578,171.88999938964844,168.47000122070312,5246.68017578125,5221.419921875,5222.68017578125
2024-05-16,174.83999633789062,5297.10009765625,173.99000549316406,177.5500030517578,171.88999938964844,5308.14990234375,5246.68017578125,5221.419921875
2024-05-17,177.4600067138672,5303.27001953125,174.83999633789062,173.99000549316406,177.5500030517578,5297.10009765625,5308.14990234375,5246.68017578125
2024-05-20,174.9499969482422,5308.1298828125,177.4600067138672,174.83999633789062,173.99000549316406,5303.27001953125,5297.10009765625,5308.14990234375
2024-05-21,186.60000610351562,5321.41015625,174.9499969482422,177.4600067138672,174.83999633789062,5308.1298828125,5303.27001953125,5297.10009765625
2024-05-22,180.11000061035156,5307.009765625,186.60000610351562,174.9499969482422,177.4600067138672,5321.41015625,5308.1298828125,5303.27001953125
2024-05-23,173.74000549316406,5267.83984375,180.11000061035156,186.60000610351562,174.9499969482422,5307.009765625,5321.41015625,5308.1298828125
2024-05-24,179.24000549316406,5304.72021484375,173.74000549316406,180.11000061035156,186.60000610351562,5267.83984375,5307.009765625,5321.41015625
2024-05-28,176.75,5306.0400390625,179.24000549316406,173.74000549316406,180.11000061035156,5304.72021484375,5267.83984375,5307.009765625
2024-05-29,176.19000244140625,5266.9501953125,176.75,179.24000549316406,173.74000549316406,5306.0400390625,5304.72021484375,5267.83984375
2024-05-30,178.7899932861328,5235.47998046875,176.19000244140625,176.75,179.24000549316406,5266.9501953125,5306.0400390625,5304.72021484375
2024-05-31,178.0800018310547,5277.509765625,178.7899932861328,176.19000244140625,176.75,5235.47998046875,5266.9501953125,5306.0400390625
2024-06-03,176.2899932861328,5283.39990234375,178.0800018310547,178.7899932861328,176.19000244140625,5277.509765625,5235.47998046875,5266.9501953125
2024-06-04,174.77000427246094,5291.33984375,176.2899932861328,178.0800018310547,178.7899932861328,5283.39990234375,5277.509765625,5235.47998046875
2024-06-05,175.0,5354.02978515625,174.77000427246094,176.2899932861328,178.0800018310547,5291.33984375,5283.39990234375,5277.509765625
2024-06-06,177.94000244140625,5352.9599609375,175.0,174.77000427246094,176.2899932861328,5354.02978515625,5291.33984375,5283.39990234375
2024-06-07,177.47999572753906,5346.990234375,177.94000244140625,175.0,174.77000427246094,5352.9599609375,5354.02978515625,5291.33984375
2024-06-10,173.7899932861328,5360.7900390625,177.47999572753906,177.94000244140625,175.0,5346.990234375,5352.9599609375,5354.02978515625
2024-06-11,170.66000366210938,5375.31982421875,173.7899932861328,177.47999572753906,177.94000244140625,5360.7900390625,5346.990234375,5352.9599609375
2024-06-12,177.2899932861328,5421.02978515625,170.66000366210938,173.7899932861328,177.47999572753906,5375.31982421875,5360.7900390625,5346.990234375
2024-06-13,182.47000122070312,5433.740234375,177.2899932861328,170.66000366210938,173.7899932861328,5421.02978515625,5375.31982421875,5360.7900390625
2024-06-14,178.00999450683594,5431.60009765625,182.47000122070312,177.2899932861328,170.66000366210938,5433.740234375,5421.02978515625,5375.31982421875
2024-06-17,187.44000244140625,5473.22998046875,178.00999450683594,182.47000122070312,177.2899932861328,5431.60009765625,5433.740234375,5421.02978515625
2024-06-18,184.86000061035156,5487.02978515625,187.44000244140625,178.00999450683594,182.47000122070312,5473.22998046875,5431.60009765625,5433.740234375
2024-06-20,181.57000732421875,5473.169921875,184.86000061035156,187.44000244140625,178.00999450683594,5487.02978515625,5473.22998046875,5431.60009765625
2024-06-21,183.00999450683594,5464.6201171875,181.57000732421875,184.86000061035156,187.44000244140625,5473.169921875,5487.02978515625,5473.22998046875
2024-06-24,182.5800018310547,5447.8701171875,183.00999450683594,181.57000732421875,184.86000061035156,5464.6201171875,5473.169921875,5487.02978515625
2024-06-25,187.35000610351562,5469.2998046875,182.5800018310547,183.00999450683594,181.57000732421875,5447.8701171875,5464.6201171875,5473.169921875
2024-06-26,196.3699951171875,5477.89990234375,187.35000610351562,182.5800018310547,183.00999450683594,5469.2998046875,5447.8701171875,5464.6201171875
2024-06-27,197.4199981689453,5482.8701171875,196.3699951171875,187.35000610351562,182.5800018310547,5477.89990234375,5469.2998046875,5447.8701171875
2024-06-28,197.8800048828125,5460.47998046875,197.4199981689453,196.3699951171875,187.35000610351562,5482.8701171875,5477.89990234375,5469.2998046875
2024-07-01,209.86000061035156,5475.08984375,197.8800048828125,197.4199981689453,196.3699951171875,5460.47998046875,5482.8701171875,5477.89990234375
2024-07-02,231.25999450683594,5509.009765625,209.86000061035156,197.8800048828125,197.4199981689453,5475.08984375,5460.47998046875,5482.8701171875
2024-07-03,246.38999938964844,5537.02001953125,231.25999450683594,209.86000061035156,197.8800048828125,5509.009765625,5475.08984375,5460.47998046875
2024-07-05,251.52000427246094,5567.18994140625,246.38999938964844,231.25999450683594,209.86000061035156,5537.02001953125,5509.009765625,5475.08984375
2024-07-08,252.94000244140625,5572.85009765625,251.52000427246094,246.38999938964844,231.25999450683594,5567.18994140625,5537.02001953125,5509.009765625
2024-07-09,262.3299865722656,5576.97998046875,252.94000244140625,251.52000427246094,246.38999938964844,5572.85009765625,5567.18994140625,5537.02001953125
2024-07-10,263.260009765625,5633.91015625,262.3299865722656,252.94000244140625,251.52000427246094,5576.97998046875,5572.85009765625,5567.18994140625
2024-07-11,241.02999877929688,5584.5400390625,263.260009765625,262.3299865722656,252.94000244140625,5633.91015625,5576.97998046875,5572.85009765625
2024-07-12,248.22999572753906,5615.35009765625,241.02999877929688,263.260009765625,262.3299865722656,5584.5400390625,5633.91015625,5576.97998046875
2024-07-15,252.63999938964844,5631.22021484375,248.22999572753906,241.02999877929688,263.260009765625,5615.35009765625,5584.5400390625,5633.91015625
2024-07-16,256.55999755859375,5667.2001953125,252.63999938964844,248.22999572753906,241.02999877929688,5631.22021484375,5615.35009765625,5584.5400390625
2024-07-17,248.5,5588.27001953125,256.55999755859375,252.63999938964844,248.22999572753906,5667.2001953125,5631.22021484375,5615.35009765625
2024-07-18,249.22999572753906,5544.58984375,248.5,256.55999755859375,252.63999938964844,5588.27001953125,5667.2001953125,5631.22021484375
2024-07-19,239.1999969482422,5505.0,249.22999572753906,248.5,256.55999755859375,5544.58984375,5588.27001953125,5667.2001953125
2024-07-22,251.50999450683594,5564.41015625,239.1999969482422,249.22999572753906,248.5,5505.0,5544.58984375,5588.27001953125
2024-07-23,246.3800048828125,5555.740234375,251.50999450683594,239.1999969482422,249.22999572753906,5564.41015625,5505.0,5544.58984375
2024-07-24,215.99000549316406,5427.1298828125,246.3800048828125,251.50999450683594,239.1999969482422,5555.740234375,5564.41015625,5505.0
2024-07-25,220.25,5399.22021484375,215.99000549316406,246.3800048828125,251.50999450683594,5427.1298828125,5555.740234375,5564.41015625
2024-07-26,219.8000030517578,5459.10009765625,220.25,215.99000549316406,246.3800048828125,5399.22021484375,5427.1298828125,5555.740234375
2024-07-29,232.10000610351562,5463.5400390625,219.8000030517578,220.25,215.99000549316406,5459.10009765625,5399.22021484375,5427.1298828125
2024-07-30,222.6199951171875,5436.43994140625,232.10000610351562,219.8000030517578,220.25,5463.5400390625,5459.10009765625,5399.22021484375
2024-07-31,232.07000732421875,5522.2998046875,222.6199951171875,232.10000610351562,219.8000030517578,5436.43994140625,5463.5400390625,5459.10009765625
2024-08-01,216.86000061035156,5446.68017578125,232.07000732421875,222.6199951171875,232.10000610351562,5522.2998046875,5436.43994140625,5463.5400390625
2024-08-02,207.6699981689453,5346.56005859375,216.86000061035156,232.07000732421875,222.6199951171875,5446.68017578125,5522.2998046875,5436.43994140625
2024-08-05,198.8800048828125,5186.330078125,207.6699981689453,216.86000061035156,232.07000732421875,5346.56005859375,5446.68017578125,5522.2998046875
2024-08-06,200.63999938964844,5240.02978515625,198.8800048828125,207.6699981689453,216.86000061035156,5186.330078125,5346.56005859375,5446.68017578125
2024-08-07,191.75999450683594,5199.5,200.63999938964844,198.8800048828125,207.6699981689453,5240.02978515625,5186.330078125,5346.56005859375
2024-08-08,198.83999633789062,5319.31005859375,191.75999450683594,200.63999938964844,198.8800048828125,5199.5,5240.02978515625,5186.330078125
2024-08-09,200.0,5344.16015625,198.83999633789062,191.75999450683594,200.63999938964844,5319.31005859375,5199.5,5240.02978515625
2024-08-12,197.49000549316406,5344.39013671875,200.0,198.83999633789062,191.75999450683594,5344.16015625,5319.31005859375,5199.5
2024-08-13,207.8300018310547,5434.43017578125,197.49000549316406,200.0,198.83999633789062,5344.39013671875,5344.16015625,5319.31005859375
2024-08-14,201.3800048828125,5455.2099609375,207.8300018310547,197.49000549316406,200.0,5434.43017578125,5344.39013671875,5344.16015625
2024-08-15,214.13999938964844,5543.22021484375,201.3800048828125,207.8300018310547,197.49000549316406,5455.2099609375,5434.43017578125,5344.39013671875
2024-08-16,216.1199951171875,5554.25,214.13999938964844,201.3800048828125,207.8300018310547,5543.22021484375,5455.2099609375,5434.43017578125
2024-08-19,222.72000122070312,5608.25,216.1199951171875,214.13999938964844,201.3800048828125,5554.25,5543.22021484375,5455.2099609375
2024-08-20,221.10000610351562,5597.1201171875,222.72000122070312,216.1199951171875,214.13999938964844,5608.25,5554.25,5543.22021484375
2024-08-21,223.27000427246094,5620.85009765625,221.10000610351562,222.72000122070312,216.1199951171875,5597.1201171875,5608.25,5554.25
2024-08-22,210.66000366210938,5570.64013671875,223.27000427246094,221.10000610351562,222.72000122070312,5620.85009765625,5597.1201171875,5608.25
2024-08-23,220.32000732421875,5634.60986328125,210.66000366210938,223.27000427246094,221.10000610351562,5570.64013671875,5620.85009765625,5597.1201171875
2024-08-26,213.2100067138672,5616.83984375,220.32000732421875,210.66000366210938,223.27000427246094,5634.60986328125,5570.64013671875,5620.85009765625
2024-08-27,209.2100067138672,5625.7998046875,213.2100067138672,220.32000732421875,210.66000366210938,5616.83984375,5634.60986328125,5570.64013671875
2024-08-28,205.75,5592.18017578125,209.2100067138672,213.2100067138672,220.32000732421875,5625.7998046875,5616.83984375,5634.60986328125
2024-08-29,206.27999877929688,5591.9599609375,205.75,209.2100067138672,213.2100067138672,5592.18017578125,5625.7998046875,5616.83984375
2024-08-30,214.11000061035156,5648.39990234375,206.27999877929688,205.75,209.2100067138672,5591.9599609375,5592.18017578125,5625.7998046875
2024-09-03,210.60000610351562,5528.93017578125,214.11000061035156,206.27999877929688,205.75,5648.39990234375,5591.9599609375,5592.18017578125
2024-09-04,219.41000366210938,5520.06982421875,210.60000610351562,214.11000061035156,206.27999877929688,5528.93017578125,5648.39990234375,5591.9599609375
2024-09-05,230.1699981689453,5503.41015625,219.41000366210938,210.60000610351562,214.11000061035156,5520.06982421875,5528.93017578125,5648.39990234375
2024-09-06,210.72999572753906,5408.419921875,230.1699981689453,219.41000366210938,210.60000610351562,5503.41015625,5520.06982421875,5528.93017578125
2024-09-09,216.27000427246094,5471.0498046875,210.72999572753906,230.1699981689453,219.41000366210938,5408.419921875,5503.41015625,5520.06982421875
2024-09-10,226.1699981689453,5495.52001953125,216.27000427246094,210.72999572753906,230.1699981689453,5471.0498046875,5408.419921875,5503.41015625
2024-09-11,228.1300048828125,5554.1298828125,226.1699981689453,216.27000427246094,210.72999572753906,5495.52001953125,5471.0498046875,5408.419921875
2024-09-12,229.80999755859375,5595.759765625,228.1300048828125,226.1699981689453,216.27000427246094,5554.1298828125,5495.52001953125,5471.0498046875
2024-09-13,230.2899932861328,5626.02001953125,229.80999755859375,228.1300048828125,226.1699981689453,5595.759765625,5554.1298828125,5495.52001953125
2024-09-16,226.77999877929688,5633.08984375,230.2899932861328,229.80999755859375,228.1300048828125,5626.02001953125,5595.759765625,5554.1298828125
2024-09-17,227.8699951171875,5634.580078125,226.77999877929688,230.2899932861328,229.80999755859375,5633.08984375,5626.02001953125,5595.759765625
2024-09-18,227.1999969482422,5618.259765625,227.8699951171875,226.77999877929688,230.2899932861328,5634.580078125,5633.08984375,5626.02001953125
2024-09-19,243.9199981689453,5713.64013671875,227.1999969482422,227.8699951171875,226.77999877929688,5618.259765625,5634.580078125,5633.08984375
2024-09-20,238.25,5702.5498046875,243.9199981689453,227.1999969482422,227.8699951171875,5713.64013671875,5618.259765625,5634.580078125
2024-09-23,250.0,5718.56982421875,238.25,243.9199981689453,227.1999969482422,5702.5498046875,5713.64013671875,5618.259765625
2024-09-24,254.27000427246094,5732.93017578125,250.0,238.25,243.9199981689453,5718.56982421875,5702.5498046875,5713.64013671875
2024-09-25,257.0199890136719,5722.259765625,254.27000427246094,250.0,238.25,5732.93017578125,5718.56982421875,5702.5498046875
2024-09-26,254.22000122070312,5745.3701171875,257.0199890136719,254.27000427246094,250.0,5722.259765625,5732.93017578125,5718.56982421875
2024-09-27,260.4599914550781,5738.169921875,254.22000122070312,257.0199890136719,254.27000427246094,5745.3701171875,5722.259765625,5732.93017578125
2024-09-30,261.6300048828125,5762.47998046875,260.4599914550781,254.22000122070312,257.0199890136719,5738.169921875,5745.3701171875,5722.259765625
2024-10-01,258.0199890136719,5708.75,261.6300048828125,260.4599914550781,254.22000122070312,5762.47998046875,5738.169921875,5745.3701171875
2024-10-02,249.02000427246094,5709.5400390625,258.0199890136719,261.6300048828125,260.4599914550781,5708.75,5762.47998046875,5738.169921875
2024-10-03,240.66000366210938,5699.93994140625,249.02000427246094,258.0199890136719,261.6300048828125,5709.5400390625,5708.75,5762.47998046875
2024-10-04,250.0800018310547,5751.06982421875,240.66000366210938,249.02000427246094,258.0199890136719,5699.93994140625,5709.5400390625,5708.75
2024-10-07,240.8300018310547,5695.93994140625,250.0800018310547,240.66000366210938,249.02000427246094,5751.06982421875,5699.93994140625,5709.5400390625
2024-10-08,244.5,5751.1298828125,240.8300018310547,250.0800018310547,240.66000366210938,5695.93994140625,5751.06982421875,5699.93994140625
2024-10-09,241.0500030517578,5792.0400390625,244.5,240.8300018310547,250.0800018310547,5751.1298828125,5695.93994140625,5751.06982421875
2024-10-10,238.77000427246094,5780.0498046875,241.0500030517578,244.5,240.8300018310547,5792.0400390625,5751.1298828125,5695.93994140625
2024-10-11,217.8000030517578,5815.02978515625,238.77000427246094,241.0500030517578,244.5,5780.0498046875,5792.0400390625,5751.1298828125
2024-10-14,219.16000366210938,5859.85009765625,217.8000030517578,238.77000427246094,241.0500030517578,5815.02978515625,5780.0498046875,5792.0400390625
2024-10-15,219.57000732421875,5815.259765625,219.16000366210938,217.8000030517578,238.77000427246094,5859.85009765625,5815.02978515625,5780.0498046875
2024-10-16,221.3300018310547,5842.47021484375,219.57000732421875,219.16000366210938,217.8000030517578,5815.259765625,5859.85009765625,5815.02978515625
2024-10-17,220.88999938964844,5841.47021484375,221.3300018310547,219.57000732421875,219.16000366210938,5842.47021484375,5815.259765625,5859.85009765625
2024-10-18,220.6999969482422,5864.669921875,220.88999938964844,221.3300018310547,219.57000732421875,5841.47021484375,5842.47021484375,5815.259765625
2024-10-21,218.85000610351562,5853.97998046875,220.6999969482422,220.88999938964844,221.3300018310547,5864.669921875,5841.47021484375,5842.47021484375
2024-10-22,217.97000122070312,5851.2001953125,218.85000610351562,220.6999969482422,220.88999938964844,5853.97998046875,5864.669921875,5841.47021484375
2024-10-23,213.64999389648438,5797.419921875,217.97000122070312,218.85000610351562,220.6999969482422,5851.2001953125,5853.97998046875,5864.669921875
2024-10-24,260.4800109863281,5809.85986328125,213.64999389648438,217.97000122070312,218.85000610351562,5797.419921875,5851.2001953125,5853.97998046875
2024-10-25,269.19000244140625,5808.1201171875,260.4800109863281,213.64999389648438,217.97000122070312,5809.85986328125,5797.419921875,5851.2001953125
2024-10-28,262.510009765625,5823.52001953125,269.19000244140625,260.4800109863281,213.64999389648438,5808.1201171875,5809.85986328125,5797.419921875
2024-10-29,259.5199890136719,5832.919921875,262.510009765625,269.19000244140625,260.4800109863281,5823.52001953125,5808.1201171875,5809.85986328125
2024-10-30,257.54998779296875,5813.669921875,259.5199890136719,262.510009765625,269.19000244140625,5832.919921875,5823.52001953125,5808.1201171875
2024-10-31,249.85000610351562,5705.4501953125,257.54998779296875,259.5199890136719,262.510009765625,5813.669921875,5832.919921875,5823.52001953125
2024-11-01,248.97999572753906,5728.7998046875,249.85000610351562,257.54998779296875,259.5199890136719,5705.4501953125,5813.669921875,5832.919921875
2024-11-04,242.83999633789062,5712.68994140625,248.97999572753906,249.85000610351562,257.54998779296875,5728.7998046875,5705.4501953125,5813.669921875
2024-11-05,251.44000244140625,5782.759765625,242.83999633789062,248.97999572753906,249.85000610351562,5712.68994140625,5728.7998046875,5705.4501953125
2024-11-06,288.5299987792969,5929.0400390625,251.44000244140625,242.83999633789062,248.97999572753906,5782.759765625,5712.68994140625,5728.7998046875
2024-11-07,296.9100036621094,5973.10009765625,288.5299987792969,251.44000244140625,242.83999633789062,5929.0400390625,5782.759765625,5712.68994140625
2024-11-08,321.2200012207031,5995.5400390625,296.9100036621094,288.5299987792969,251.44000244140625,5973.10009765625,5929.0400390625,5782.759765625
2024-11-11,350.0,6001.35009765625,321.2200012207031,296.9100036621094,288.5299987792969,5995.5400390625,5973.10009765625,5929.0400390625
2024-11-12,328.489990234375,5983.990234375,350.0,321.2200012207031,296.9100036621094,6001.35009765625,5995.5400390625,5973.10009765625
2024-11-13,330.239990234375,5985.3798828125,328.489990234375,350.0,321.2200012207031,5983.990234375,6001.35009765625,5995.5400390625
2024-11-14,311.17999267578125,5949.169921875,330.239990234375,328.489990234375,350.0,5985.3798828125,5983.990234375,6001.35009765625
2024-11-15,320.7200012207031,5870.6201171875,311.17999267578125,330.239990234375,328.489990234375,5949.169921875,5985.3798828125,5983.990234375
2024-11-18,338.739990234375,5893.6201171875,320.7200012207031,311.17999267578125,330.239990234375,5870.6201171875,5949.169921875,5985.3798828125
2024-11-19,346.0,5916.97998046875,338.739990234375,320.7200012207031,311.17999267578125,5893.6201171875,5870.6201171875,5949.169921875
2024-11-20,342.0299987792969,5917.10986328125,346.0,338.739990234375,320.7200012207031,5916.97998046875,5893.6201171875,5870.6201171875
2024-11-21,339.6400146484375,5948.7099609375,342.0299987792969,346.0,338.739990234375,5917.10986328125,5916.97998046875,5893.6201171875
2024-11-22,352.55999755859375,5969.33984375,339.6400146484375,342.0299987792969,346.0,5948.7099609375,5917.10986328125,5916.97998046875
2024-11-25,338.5899963378906,5987.3701171875,352.55999755859375,339.6400146484375,342.0299987792969,5969.33984375,5948.7099609375,5917.10986328125
2024-11-26,338.2300109863281,6021.6298828125,338.5899963378906,352.55999755859375,339.6400146484375,5987.3701171875,5969.33984375,5948.7099609375
2024-11-27,332.8900146484375,5998.740234375,338.2300109863281,338.5899963378906,352.55999755859375,6021.6298828125,5987.3701171875,5969.33984375
2024-11-29,345.1600036621094,6032.3798828125,332.8900146484375,338.2300109863281,338.5899963378906,5998.740234375,6021.6298828125,5987.3701171875
2024-12-02,357.0899963378906,6047.14990234375,345.1600036621094,332.8900146484375,338.2300109863281,6032.3798828125,5998.740234375,6021.6298828125
2024-12-03,351.4200134277344,6049.8798828125,357.0899963378906,345.1600036621094,332.8900146484375,6047.14990234375,6032.3798828125,5998.740234375
